"","City","State","Site.Num","Date.Local","O3.Mean"
"335","Boston","Massachusetts",42,2002-03-23,0.021792
"336","Boston","Massachusetts",42,2002-03-24,0.033875
"337","Boston","Massachusetts",42,2002-03-25,0.025458
"338","Boston","Massachusetts",42,2002-03-26,0.014583
"339","Boston","Massachusetts",42,2002-03-27,0.01175
"340","Boston","Massachusetts",42,2002-03-28,0.019458
"341","Boston","Massachusetts",42,2002-03-29,0.023333
"342","Boston","Massachusetts",42,2002-03-30,0.02125
"343","Boston","Massachusetts",42,2002-03-31,0.019292
"344","Boston","Massachusetts",42,2002-04-01,0.026458
"345","Boston","Massachusetts",42,2002-04-02,0.024625
"346","Boston","Massachusetts",42,2002-04-03,0.029042
"347","Boston","Massachusetts",42,2002-04-04,0.020792
"348","Boston","Massachusetts",42,2002-04-05,0.018792
"349","Boston","Massachusetts",42,2002-04-06,0.030375
"350","Boston","Massachusetts",42,2002-04-07,0.033292
"351","Boston","Massachusetts",42,2002-04-08,0.032625
"352","Boston","Massachusetts",42,2002-04-09,0.033875
"353","Boston","Massachusetts",42,2002-04-10,0.022583
"354","Boston","Massachusetts",42,2002-04-11,0.0265
"355","Boston","Massachusetts",42,2002-04-12,0.02225
"356","Boston","Massachusetts",42,2002-04-13,0.029667
"357","Boston","Massachusetts",42,2002-04-14,0.03475
"358","Boston","Massachusetts",42,2002-04-15,0.008708
"359","Boston","Massachusetts",42,2002-04-16,0.01675
"360","Boston","Massachusetts",42,2002-04-17,0.028375
"361","Boston","Massachusetts",42,2002-04-18,0.021667
"362","Boston","Massachusetts",42,2002-04-19,0.024
"363","Boston","Massachusetts",42,2002-04-20,0.025583
"364","Boston","Massachusetts",42,2002-04-21,0.036792
"365","Boston","Massachusetts",42,2002-04-22,0.028
"366","Boston","Massachusetts",42,2002-04-23,0.016208
"367","Boston","Massachusetts",42,2002-04-24,0.020542
"368","Boston","Massachusetts",42,2002-04-25,0.021875
"369","Boston","Massachusetts",42,2002-04-26,0.018792
"370","Boston","Massachusetts",42,2002-04-27,0.0265
"371","Boston","Massachusetts",42,2002-04-28,0.035625
"372","Boston","Massachusetts",42,2002-04-29,0.016667
"373","Boston","Massachusetts",42,2002-04-30,0.021208
"374","Boston","Massachusetts",42,2002-05-01,0.015667
"375","Boston","Massachusetts",42,2002-05-02,0.01525
"376","Boston","Massachusetts",42,2002-05-03,0.025
"377","Boston","Massachusetts",42,2002-05-04,0.028667
"378","Boston","Massachusetts",42,2002-05-05,0.039875
"379","Boston","Massachusetts",42,2002-05-06,0.040333
"380","Boston","Massachusetts",42,2002-05-07,0.033792
"381","Boston","Massachusetts",42,2002-05-08,0.026667
"382","Boston","Massachusetts",42,2002-05-09,0.0165
"383","Boston","Massachusetts",42,2002-05-10,0.034083
"384","Boston","Massachusetts",42,2002-05-11,0.031625
"385","Boston","Massachusetts",42,2002-05-12,0.039958
"386","Boston","Massachusetts",42,2002-05-13,0.035125
"387","Boston","Massachusetts",42,2002-05-14,0.026667
"388","Boston","Massachusetts",42,2002-05-15,0.024917
"389","Boston","Massachusetts",42,2002-05-16,0.038417
"390","Boston","Massachusetts",42,2002-05-17,0.026292
"391","Boston","Massachusetts",42,2002-05-18,0.018125
"392","Boston","Massachusetts",42,2002-05-19,0.027542
"393","Boston","Massachusetts",42,2002-05-20,0.019833
"394","Boston","Massachusetts",42,2002-05-21,0.015583
"395","Boston","Massachusetts",42,2002-05-22,0.02575
"396","Boston","Massachusetts",42,2002-05-23,0.0365
"397","Boston","Massachusetts",42,2002-05-24,0.042542
"398","Boston","Massachusetts",42,2002-05-25,0.025833
"399","Boston","Massachusetts",42,2002-05-26,0.026292
"400","Boston","Massachusetts",42,2002-05-27,0.021
"401","Boston","Massachusetts",42,2002-05-28,0.009875
"402","Boston","Massachusetts",42,2002-05-29,0.009583
"403","Boston","Massachusetts",42,2002-05-30,0.014833
"404","Boston","Massachusetts",42,2002-05-31,0.023
"405","Boston","Massachusetts",42,2002-06-01,0.039333
"406","Boston","Massachusetts",42,2002-06-02,0.035833
"407","Boston","Massachusetts",42,2002-06-03,0.026375
"408","Boston","Massachusetts",42,2002-06-04,0.032458
"409","Boston","Massachusetts",42,2002-06-05,0.032083
"410","Boston","Massachusetts",42,2002-06-06,0.012458
"411","Boston","Massachusetts",42,2002-06-07,0.009042
"412","Boston","Massachusetts",42,2002-06-08,0.022917
"413","Boston","Massachusetts",42,2002-06-09,0.03619
"414","Boston","Massachusetts",42,2002-06-09,0.037
"415","Boston","Massachusetts",42,2002-06-10,0.023389
"416","Boston","Massachusetts",42,2002-06-13,0.011875
"417","Boston","Massachusetts",42,2002-06-14,0.014625
"418","Boston","Massachusetts",42,2002-06-15,0.023917
"419","Boston","Massachusetts",42,2002-06-16,0.015958
"420","Boston","Massachusetts",42,2002-06-17,0.018542
"421","Boston","Massachusetts",42,2002-06-18,0.015083
"422","Boston","Massachusetts",42,2002-06-19,0.018125
"423","Boston","Massachusetts",42,2002-06-20,0.029625
"424","Boston","Massachusetts",42,2002-06-21,0.044125
"425","Boston","Massachusetts",42,2002-06-22,0.034375
"426","Boston","Massachusetts",42,2002-06-23,0.055625
"427","Boston","Massachusetts",42,2002-06-24,0.023583
"428","Boston","Massachusetts",42,2002-06-25,0.029
"429","Boston","Massachusetts",42,2002-06-26,0.0486
"430","Boston","Massachusetts",42,2002-07-11,0.015875
"431","Boston","Massachusetts",42,2002-07-12,0.030667
"432","Boston","Massachusetts",42,2002-07-13,0.049792
"433","Boston","Massachusetts",42,2002-07-14,0.050333
"434","Boston","Massachusetts",42,2002-07-15,0.029333
"435","Boston","Massachusetts",42,2002-07-16,0.019292
"436","Boston","Massachusetts",42,2002-07-17,0.030833
"437","Boston","Massachusetts",42,2002-07-18,0.035417
"438","Boston","Massachusetts",42,2002-07-19,0.015417
"439","Boston","Massachusetts",42,2002-07-20,0.014042
"440","Boston","Massachusetts",42,2002-07-21,0.029375
"441","Boston","Massachusetts",42,2002-07-22,0.04225
"442","Boston","Massachusetts",42,2002-07-23,0.021667
"443","Boston","Massachusetts",42,2002-07-24,0.0065
"444","Boston","Massachusetts",42,2002-07-25,0.016
"445","Boston","Massachusetts",42,2002-07-26,0.017375
"446","Boston","Massachusetts",42,2002-07-27,0.014167
"447","Boston","Massachusetts",42,2002-07-28,0.0255
"448","Boston","Massachusetts",42,2002-07-29,0.016933
"449","Boston","Massachusetts",42,2002-07-30,0.0235
"450","Boston","Massachusetts",42,2002-07-31,0.008786
"451","Boston","Massachusetts",42,2002-08-06,0.016042
"452","Boston","Massachusetts",42,2002-08-07,0.018208
"453","Boston","Massachusetts",42,2002-08-08,0.019208
"454","Boston","Massachusetts",42,2002-08-09,0.025583
"455","Boston","Massachusetts",42,2002-08-10,0.048458
"456","Boston","Massachusetts",42,2002-08-11,0.062
"457","Boston","Massachusetts",42,2002-08-12,0.047176
"458","Boston","Massachusetts",42,2002-08-13,0.062875
"459","Boston","Massachusetts",42,2002-08-14,0.056667
"460","Boston","Massachusetts",42,2002-08-15,0.032583
