"","City","State","Site.Num","Date.Local","O3.Mean"
"425","New York","New York",124,2002-10-23,0.006571
"426","New York","New York",124,2002-10-24,0.005667
"427","New York","New York",124,2002-10-25,0.008958
"428","New York","New York",124,2002-10-26,0.011292
"429","New York","New York",124,2002-10-27,0.013542
"430","New York","New York",124,2002-10-28,0.007125
"431","New York","New York",124,2002-10-29,0.011417
"432","New York","New York",124,2002-10-30,0.013231
"433","New York","New York",124,2002-11-24,0.008292
"434","New York","New York",124,2002-11-25,0.009083
"435","New York","New York",124,2002-11-26,0.006
"436","New York","New York",124,2002-11-27,0.0105
"437","New York","New York",124,2002-11-28,0.0135
"438","New York","New York",124,2002-11-29,0.008958
"439","New York","New York",124,2002-11-30,0.005167
"440","New York","New York",124,2002-12-01,0.017722
"441","New York","New York",124,2002-12-02,0.005083
"442","New York","New York",124,2002-12-03,0.015958
"443","New York","New York",124,2002-12-04,0.00425
"444","New York","New York",124,2002-12-05,0.006917
"445","New York","New York",124,2002-12-06,0.007375
"446","New York","New York",124,2002-12-07,0.00675
"447","New York","New York",124,2002-12-08,0.015167
"448","New York","New York",124,2002-12-09,0.008375
"449","New York","New York",124,2002-12-10,0.005292
"450","New York","New York",124,2002-12-11,0.006708
"451","New York","New York",124,2002-12-12,0.00425
"452","New York","New York",124,2002-12-13,0.008824
"453","New York","New York",124,2002-12-14,0.010375
"454","New York","New York",124,2002-12-15,0.011667
"455","New York","New York",124,2002-12-16,0.006292
"456","New York","New York",124,2002-12-17,0.01025
"457","New York","New York",124,2002-12-18,0.005125
"458","New York","New York",124,2002-12-19,0.00425
"459","New York","New York",124,2002-12-20,0.009958
"460","New York","New York",124,2002-12-21,0.006958
"461","New York","New York",124,2002-12-22,0.006875
"462","New York","New York",124,2002-12-23,0.008042
"463","New York","New York",124,2002-12-24,0.0125
"464","New York","New York",124,2002-12-25,0.013583
"465","New York","New York",124,2002-12-26,0.018583
"466","New York","New York",124,2002-12-27,0.007208
"467","New York","New York",124,2002-12-28,0.007708
"468","New York","New York",124,2002-12-29,0.006529
"469","New York","New York",124,2002-12-30,0.006833
"470","New York","New York",124,2002-12-31,0.003947
"471","New York","New York",124,2003-01-01,0.010292
"472","New York","New York",124,2003-01-02,0.012292
"473","New York","New York",124,2003-01-03,0.012375
"474","New York","New York",124,2003-01-04,0.013667
"475","New York","New York",124,2003-01-05,0.005588
"476","New York","New York",124,2003-01-06,0.003292
"477","New York","New York",124,2003-01-07,0.008917
"478","New York","New York",124,2003-01-08,0.003167
"479","New York","New York",124,2003-01-09,0.006042
"480","New York","New York",124,2003-01-10,0.012125
"481","New York","New York",124,2003-01-11,0.014917
"482","New York","New York",124,2003-01-12,0.0076
"483","New York","New York",124,2003-01-13,0.011333
"484","New York","New York",124,2003-01-14,0.014583
"485","New York","New York",124,2003-01-15,0.009875
"486","New York","New York",124,2003-01-16,0.006917
"487","New York","New York",124,2003-01-17,0.014583
"488","New York","New York",124,2003-01-18,0.008375
"489","New York","New York",124,2003-01-19,0.005308
"490","New York","New York",124,2003-01-20,0.01875
"491","New York","New York",124,2003-01-21,0.01825
"492","New York","New York",124,2003-01-22,0.016875
"493","New York","New York",124,2003-01-23,0.017417
"494","New York","New York",124,2003-01-24,0.015333
"495","New York","New York",124,2003-01-25,0.008583
"496","New York","New York",124,2003-01-26,0.004688
"497","New York","New York",124,2003-01-27,0.017542
